flight_history_id,departure_airport_code,arrival_airport_code,published_departure,published_arrival,scheduled_gate_departure,scheduled_gate_arrival,scheduled_runway_departure,scheduled_runway_arrival
280828880,MCO,RIC,2012-11-19 17:00:00+00:00,2012-11-19 18:48:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:48:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 18:41:00+00:00
280807401,FLL,STL,2012-11-19 17:00:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:37:00+00:00
280781286,ALB,EWR,2012-11-19 17:04:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:04:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 17:50:00+00:00
280783307,ATL,CLT,2012-11-19 17:03:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 17:03:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 17:56:00+00:00
280836483,OAK,SEA,2012-11-19 17:05:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:49:00+00:00
280796389,CMH,JFK,2012-11-19 17:05:00+00:00,2012-11-19 18:58:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:58:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:41:00+00:00
280783332,ATL,CRW,2012-11-19 17:05:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 18:11:00+00:00
280841421,PHL,RDU,2012-11-19 17:10:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:21:00+00:00
280799243,DAL,IAH,2012-11-19 17:09:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:09:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 17:58:00+00:00
280832759,MSP,EWR,2012-11-19 17:06:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:06:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 19:28:00+00:00
280790902,BWI,CLT,2012-11-19 17:10:00+00:00,2012-11-19 18:32:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:32:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 18:10:00+00:00
280839818,PDX,SMF,2012-11-19 17:10:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:29:00+00:00
280783531,ATL,GNV,2012-11-19 17:08:00+00:00,2012-11-19 18:19:00+00:00,2012-11-19 17:08:00+00:00,2012-11-19 18:19:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 17:59:00+00:00
280801683,DFW,PHL,2012-11-19 15:20:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 15:34:00+00:00,2012-11-19 18:37:00+00:00
280830989,MIA,DFW,2012-11-19 17:15:00+00:00,2012-11-19 20:35:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 20:35:00+00:00,2012-11-19 17:31:00+00:00,2012-11-19 20:46:00+00:00
280800384,DEN,CLT,2012-11-19 17:15:00+00:00,2012-11-19 20:21:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 20:21:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 19:56:00+00:00
280803773,DTW,ORD,2012-11-19 17:15:00+00:00,2012-11-19 18:39:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:39:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 18:02:00+00:00
280841056,PHL,BOS,2012-11-19 17:15:00+00:00,2012-11-19 18:29:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:29:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:07:00+00:00
280814753,IAD,ATL,2012-11-19 17:15:00+00:00,2012-11-19 19:14:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:14:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 18:50:00+00:00
280814758,IAD,ATL,2012-11-19 17:15:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:31:00+00:00,2012-11-19 18:52:00+00:00
280784624,AUS,IAH,2012-11-19 17:11:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 17:51:00+00:00
280800519,DEN,FSD,2012-11-19 17:17:00+00:00,2012-11-19 18:46:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 18:46:00+00:00,2012-11-19 17:33:00+00:00,2012-11-19 18:40:00+00:00
280800733,DEN,MSO,2012-11-19 17:19:00+00:00,2012-11-19 19:24:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 19:24:00+00:00,2012-11-19 17:23:00+00:00,2012-11-19 19:04:00+00:00
280824393,LGA,STL,2012-11-19 17:20:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:48:00+00:00,2012-11-19 20:21:00+00:00
280841686,PHX,EWR,2012-11-19 17:20:00+00:00,2012-11-19 22:05:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 22:05:00+00:00,2012-11-19 17:31:00+00:00,2012-11-19 21:34:00+00:00
280832979,MSP,PHX,2012-11-19 17:20:00+00:00,2012-11-19 20:48:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 20:48:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 20:24:00+00:00
280803706,DTW,MDW,2012-11-19 17:20:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:33:00+00:00,2012-11-19 18:17:00+00:00
280841252,PHL,ITH,2012-11-19 17:20:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:23:00+00:00,2012-11-19 18:11:00+00:00
280803507,DTW,CLT,2012-11-19 17:20:00+00:00,2012-11-19 19:12:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:12:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:56:00+00:00
280814978,IAD,ORF,2012-11-19 17:17:00+00:00,2012-11-19 18:19:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 18:19:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 17:59:00+00:00
280803882,DTW,TUL,2012-11-19 17:20:00+00:00,2012-11-19 19:46:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:46:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 19:16:00+00:00
280832776,MSP,FSD,2012-11-19 17:25:00+00:00,2012-11-19 18:28:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:28:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:11:00+00:00
280801387,DFW,IAD,2012-11-19 17:25:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 20:21:00+00:00
280846260,SAN,PHX,2012-11-19 17:25:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 18:34:00+00:00
280831146,MIA,MCO,2012-11-19 17:30:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 18:38:00+00:00
280801790,DFW,SFO,2012-11-19 17:30:00+00:00,2012-11-19 21:25:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 21:25:00+00:00,2012-11-19 17:47:00+00:00,2012-11-19 21:32:00+00:00
280799288,DAL,SAT,2012-11-19 17:30:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 17:41:00+00:00,2012-11-19 18:27:00+00:00
280815004,IAD,RIC,2012-11-19 17:30:00+00:00,2012-11-19 18:18:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:18:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 18:04:00+00:00
280783455,ATL,EVV,2012-11-19 17:26:00+00:00,2012-11-19 18:49:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 18:49:00+00:00,2012-11-19 17:31:00+00:00,2012-11-19 18:30:00+00:00
280822518,LAS,SEA,2012-11-19 17:30:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:45:00+00:00
280784233,ATL,TPA,2012-11-19 17:30:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 17:42:00+00:00,2012-11-19 18:44:00+00:00
280837108,ONT,PHX,2012-11-19 17:35:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 18:39:00+00:00
280805392,ELP,IAH,2012-11-19 17:34:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 17:34:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 17:44:00+00:00,2012-11-19 19:10:00+00:00
280814963,IAD,MSY,2012-11-19 17:31:00+00:00,2012-11-19 20:18:00+00:00,2012-11-19 17:31:00+00:00,2012-11-19 20:18:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 19:54:00+00:00
280839708,PDX,OAK,2012-11-19 17:35:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:10:00+00:00
280783234,ATL,BWI,2012-11-19 17:33:00+00:00,2012-11-19 19:27:00+00:00,2012-11-19 17:33:00+00:00,2012-11-19 19:27:00+00:00,2012-11-19 17:56:00+00:00,2012-11-19 19:22:00+00:00
280842011,PHX,SNA,2012-11-19 17:35:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 18:44:00+00:00
280803557,DTW,DFW,2012-11-19 16:20:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 16:36:00+00:00,2012-11-19 19:32:00+00:00
280838085,ORD,ROC,2012-11-19 17:15:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:50:00+00:00
280830992,MIA,DTW,2012-11-19 16:00:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 16:16:00+00:00,2012-11-19 19:27:00+00:00
280839623,PDX,BOI,2012-11-19 17:15:00+00:00,2012-11-19 18:29:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:29:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 18:21:00+00:00
280831260,MIA,SDF,2012-11-19 16:35:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:15:00+00:00
280801763,DFW,SAT,2012-11-19 17:00:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 17:14:00+00:00,2012-11-19 18:14:00+00:00
280801920,DFW,XNA,2012-11-19 17:25:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 18:35:00+00:00
280824308,LGA,ORD,2012-11-19 15:30:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 16:01:00+00:00,2012-11-19 18:18:00+00:00
280801507,DFW,LGA,2012-11-19 16:30:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:51:00+00:00
280800793,DEN,ORD,2012-11-19 16:35:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:08:00+00:00
280801853,DFW,SNA,2012-11-19 14:50:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 14:50:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 15:04:00+00:00,2012-11-19 18:17:00+00:00
280784246,ATL,TRI,2012-11-19 17:10:00+00:00,2012-11-19 18:12:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:12:00+00:00,2012-11-19 17:13:00+00:00,2012-11-19 18:01:00+00:00
280850366,SLC,BOI,2012-11-19 16:50:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 17:45:00+00:00
280803635,DTW,IND,2012-11-19 17:10:00+00:00,2012-11-19 18:21:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:21:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 18:00:00+00:00
280806109,EWR,MIA,2012-11-19 16:40:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:57:00+00:00,2012-11-19 19:53:00+00:00
280815437,IAH,MIA,2012-11-19 16:05:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 18:37:00+00:00
280837960,ORD,MSP,2012-11-19 16:35:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:51:00+00:00,2012-11-19 17:59:00+00:00
280837275,ORD,ABQ,2012-11-19 16:45:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 19:50:00+00:00
280839661,PDX,GEG,2012-11-19 17:00:00+00:00,2012-11-19 18:07:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:07:00+00:00,2012-11-19 17:03:00+00:00,2012-11-19 17:53:00+00:00
280783621,ATL,IAH,2012-11-19 15:50:00+00:00,2012-11-19 18:12:00+00:00,2012-11-19 15:50:00+00:00,2012-11-19 18:12:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 17:24:00+00:00
280799751,DCA,ORD,2012-11-19 17:15:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 17:29:00+00:00,2012-11-19 19:33:00+00:00
280847556,SEA,GEG,2012-11-19 17:00:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 17:47:00+00:00
280824026,LGA,BUF,2012-11-19 16:50:00+00:00,2012-11-19 18:23:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:23:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 17:54:00+00:00
280849811,SJC,PDX,2012-11-19 16:45:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 18:06:00+00:00
280783651,ATL,JAN,2012-11-19 17:15:00+00:00,2012-11-19 18:39:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 18:39:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 18:17:00+00:00
280796365,CMH,DFW,2012-11-19 17:15:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 17:28:00+00:00,2012-11-19 20:20:00+00:00
280783147,ATL,AUS,2012-11-19 15:50:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 15:50:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 15:57:00+00:00,2012-11-19 17:59:00+00:00
280795412,CLE,JFK,2012-11-19 17:20:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:34:00+00:00,2012-11-19 19:07:00+00:00
280822935,LAX,MCO,2012-11-19 16:30:00+00:00,2012-11-19 21:10:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 21:10:00+00:00,2012-11-19 16:51:00+00:00,2012-11-19 21:18:00+00:00
280787801,BNA,MIA,2012-11-19 15:55:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 16:07:00+00:00,2012-11-19 18:19:00+00:00
280842854,PNS,CLT,2012-11-19 17:00:00+00:00,2012-11-19 18:36:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:36:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:21:00+00:00
280850348,SLC,ABQ,2012-11-19 16:55:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 16:57:00+00:00,2012-11-19 18:14:00+00:00
280822390,LAS,MIA,2012-11-19 15:20:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 15:42:00+00:00,2012-11-19 20:03:00+00:00
280824186,LGA,GSO,2012-11-19 17:30:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 18:01:00+00:00,2012-11-19 19:19:00+00:00
280803851,DTW,SDF,2012-11-19 17:25:00+00:00,2012-11-19 18:51:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:51:00+00:00,2012-11-19 17:36:00+00:00,2012-11-19 18:28:00+00:00
280801276,DFW,DRO,2012-11-19 17:00:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:04:00+00:00
280779725,ABI,DFW,2012-11-19 17:30:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 17:37:00+00:00,2012-11-19 18:30:00+00:00
280814468,HSV,DFW,2012-11-19 16:50:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:00:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 19:10:00+00:00
280801681,DFW,PHL,2012-11-19 17:25:00+00:00,2012-11-19 20:40:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 20:40:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 20:47:00+00:00
280799580,DCA,DFW,2012-11-19 16:00:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 16:16:00+00:00,2012-11-19 19:41:00+00:00
280837530,ORD,DCA,2012-11-19 16:35:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:24:00+00:00
280822758,LAX,EWR,2012-11-19 16:30:00+00:00,2012-11-19 21:55:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 21:55:00+00:00,2012-11-19 16:51:00+00:00,2012-11-19 22:03:00+00:00
280832718,MSP,DEN,2012-11-19 17:30:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:46:00+00:00,2012-11-19 19:17:00+00:00
280801787,DFW,SEA,2012-11-19 16:25:00+00:00,2012-11-19 20:45:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 20:45:00+00:00,2012-11-19 16:39:00+00:00,2012-11-19 20:53:00+00:00
280801653,DFW,ORD,2012-11-19 17:00:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 17:14:00+00:00,2012-11-19 19:19:00+00:00
280789298,BOS,MIA,2012-11-19 16:10:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 16:27:00+00:00,2012-11-19 19:48:00+00:00
280847644,SEA,MSP,2012-11-19 15:10:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 15:10:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 18:14:00+00:00
280801497,DFW,LGA,2012-11-19 16:05:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 19:20:00+00:00,2012-11-19 16:19:00+00:00,2012-11-19 19:25:00+00:00
280789327,BOS,ORD,2012-11-19 17:00:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:54:00+00:00
280830911,MIA,BOS,2012-11-19 15:45:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 18:55:00+00:00,2012-11-19 16:01:00+00:00,2012-11-19 19:02:00+00:00
280837378,ORD,BOS,2012-11-19 16:10:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:26:00+00:00,2012-11-19 18:32:00+00:00
280801536,DFW,MCI,2012-11-19 17:05:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 18:40:00+00:00
280803666,DTW,LGA,2012-11-19 16:40:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 18:31:00+00:00
280787775,BNA,LGA,2012-11-19 16:30:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 16:42:00+00:00,2012-11-19 18:48:00+00:00
280801699,DFW,PHX,2012-11-19 16:00:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 18:45:00+00:00,2012-11-19 16:14:00+00:00,2012-11-19 18:49:00+00:00
280810572,GSO,DFW,2012-11-19 16:45:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 16:56:00+00:00,2012-11-19 20:05:00+00:00
280838232,ORD,TVC,2012-11-19 17:30:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 18:33:00+00:00
280822877,LAX,JFK,2012-11-19 17:30:00+00:00,2012-11-19 23:05:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 23:05:00+00:00,2012-11-19 17:48:00+00:00,2012-11-19 23:20:00+00:00
280837863,ORD,MCI,2012-11-19 17:25:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:50:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 18:53:00+00:00
280828748,MCO,JFK,2012-11-19 15:55:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 18:39:00+00:00
280848019,SFO,DFW,2012-11-19 15:05:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 15:05:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 15:26:00+00:00,2012-11-19 18:47:00+00:00
280848023,SFO,DFW,2012-11-19 16:20:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:36:00+00:00,2012-11-19 19:56:00+00:00
280838151,ORD,SFO,2012-11-19 16:25:00+00:00,2012-11-19 21:10:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 21:10:00+00:00,2012-11-19 16:41:00+00:00,2012-11-19 21:16:00+00:00
280801343,DFW,GJT,2012-11-19 17:00:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:15:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:18:00+00:00
280846247,SAN,ORD,2012-11-19 17:10:00+00:00,2012-11-19 21:10:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 21:10:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 21:19:00+00:00
280822699,LAX,DCA,2012-11-19 16:05:00+00:00,2012-11-19 20:50:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 20:50:00+00:00,2012-11-19 16:24:00+00:00,2012-11-19 20:54:00+00:00
280823954,LGA,ATL,2012-11-19 17:00:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:27:00+00:00,2012-11-19 19:39:00+00:00
280837326,ORD,AUS,2012-11-19 15:30:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:46:00+00:00,2012-11-19 18:19:00+00:00
280806140,EWR,ORD,2012-11-19 17:20:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:37:00+00:00,2012-11-19 19:58:00+00:00
280789158,BOS,DFW,2012-11-19 14:40:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 14:40:00+00:00,2012-11-19 19:10:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:22:00+00:00
280837086,ONT,DFW,2012-11-19 15:40:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 15:40:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 15:53:00+00:00,2012-11-19 18:52:00+00:00
280801908,DFW,TYS,2012-11-19 17:10:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:05:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:08:00+00:00
280845399,RNO,ORD,2012-11-19 17:00:00+00:00,2012-11-19 20:55:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 20:55:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 21:04:00+00:00
280845741,RSW,ORD,2012-11-19 16:20:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 16:32:00+00:00,2012-11-19 19:39:00+00:00
280818207,JFK,LAX,2012-11-19 15:30:00+00:00,2012-11-19 21:40:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 21:40:00+00:00,2012-11-19 15:52:00+00:00,2012-11-19 21:51:00+00:00
